Property Title,Location,Bedrooms,Price,Size,Listing Type
40 m2 Studio Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",2,170.0,40.0,For Rent
Furnished Monthly in Muscat Bosher,"Muscat, Bosher",2,110.0,100.0,For Rent
90 m2 1 Bedroom Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",1,110.0,90.0,For Rent
600 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,600.0,For Rent
300 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,1.0,300.0,For Rent
400 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,30.0,400.0,For Rent
Beautiful 3 BHK Apartment for Rent in Bosher,"Muscat, Bosher",3,400.0,120.0,For Rent
"Fully Furnished 1BHK Flat for Rent – Bareeq Al Shatti, Qurum @ 450/ RO","Muscat, Qurm",1,440.0,90.0,For Rent
82 m2 2 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",2,220.0,82.0,For Rent
#REF934    Beautiful & Spacious and well maintained 2BHK Apartment for rent in Ruwi,"Muscat, Ruwi",2,160.0,90.0,For Rent
50 m2 Studio Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",2,180.0,50.0,For Rent
50 m2 1 Bedroom Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",1,180.0,50.0,For Rent
150 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,80.0,150.0,For Rent
Unfurnished Monthly in Muscat Ghubrah,"Muscat, Ghubrah",2,120.0,100.0,For Rent
700 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,30.0,700.0,For Rent
400 m2 2 Bedrooms Apartments for Rent in Muscat Al Mawaleh,"Muscat, Al Mawaleh",2,13.0,400.0,For Rent
270 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,50.0,270.0,For Rent
Furnished Monthly in Al Dhahirah Ibri,"Al Dhahirah, Ibri",2,40.0,100.0,For Rent
500 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,500.0,For Rent
200 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,16.0,200.0,For Rent
252 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,252.0,For Rent
4 Bedrooms Chalet for Rent in Muscat Seeb,"Muscat, Seeb",4,80.0,700.0,For Rent
100 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,150.0,100.0,For Rent
688 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,6.0,688.0,For Rent
2888 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,2888.0,For Rent
350 m2 1 Bedroom Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",1,13.0,350.0,For Rent
محلات تجارية وشقق للايجار,"Al Batinah, Al Masnaah",2,120.0,400.0,For Rent
Farm house available for rent in Sahalnoot,"Dhofar, Sadah",3,80.0,250.0,For Rent
90 m2 3 Bedrooms Apartments for Rent in Al Dhahirah Ibri,"Al Dhahirah, Ibri",3,10.0,90.0,For Rent
5+ bedroom villa for rent,"Muscat, Qurm",5,1000.0,500.0,For Rent
220 m2 2 Bedrooms Villa for Rent in Al Dakhiliya Sumail,"Al Dakhiliya, Sumail",2,135.0,220.0,For Rent
90 m2 Studio Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",2,190.0,90.0,For Rent
"All-inclusive access to office in Muscat, Roola District","Muscat, Ghala",2,89.0,8.0,For Rent
"Find office space in MUSCAT, Hormuz Grand  for 5 persons with everything taken care of","Muscat, Muttrah",2,640.0,30.0,For Rent
"Private office space for 1 person in Muscat, Qurum City Centre","Muscat, Qurm",2,215.0,8.0,For Rent
"Private office space for 2 persons in Muscat, Qurum City Centre","Muscat, Qurm",2,272.0,10.0,For Rent
"Private office space for 3 persons in Muscat, Qurum City Centre","Muscat, Qurm",2,376.0,15.0,For Rent
"Open plan office space for 10 persons in Muscat, Qurum City Centre","Muscat, Qurm",2,863.0,45.0,For Rent
"Flexible office memberships in Muscat, Qurum City Centre","Muscat, Qurm",2,89.0,8.0,For Rent
3 Bedrooms Chalet for Rent in Dhofar Mirbat,"Dhofar, Mirbat",3,70.0,30.0,For Rent
4 Bedrooms Chalet for Rent in Al Batinah Barka,"Al Batinah, Barka",4,25.0,100000000.0,For Rent
محل جاهز للإيجار,"Al Batinah, Sohar",2,250.0,110.0,For Rent
كاونتر تجاري مميز للايجار في صحار داونتاون مول,"Al Batinah, Sohar",2,250.0,9.0,For Rent
مطعم تجاري مميّز للإيجار في صحار داونتاون مول,"Al Batinah, Sohar",2,250.0,41.0,For Rent
100 m2 3 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",3,150.0,100.0,For Rent
55 m2 1 Bedroom Apartments for Rent in Buraimi Al Buraimi,"Buraimi, Al Buraimi",1,60.0,55.0,For Rent
Sharing And Single room Available for Indian Bachelor - غرفة فقط للملاباري,"Muscat, Al Khoud",2,30.0,100.0,For Rent
"All-inclusive access to coworking space in Muscat, Qurum City Centre","Muscat, Qurm",2,139.0,10.0,For Rent
1 Bedroom Fully Furnished Apartment in Muscat Hills for yearly Contract,"Muscat, Muscat Hills",1,350.0,80.0,For Rent
FLAT FOR RENT (Super deal),"Muscat, Ghubrah",3,230.0,180.0,For Rent
"Private office space tailored to your business’ unique needs in Sohar, Sohar City Centre","Al Batinah, Sohar",2,556.0,30.0,For Rent
3 Bedrooms Chalet for Rent in Al Dakhiliya Nizwa,"Al Dakhiliya, Nizwa",3,60.0,220.0,For Rent
85 m2 1 Bedroom Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",1,195.0,85.0,For Rent
120 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,25.0,120.0,For Rent
340 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,65.0,340.0,For Rent
"مخزن مكيف   تخزين وتغليف وتوصيل       store air-conditioned Storage, packaging and delivery..","Muscat, Al Maabilah",2,10.0,700.0,For Rent
Commercial villa for rent in Qurum,"Muscat, Qurm",2,1200.0,1111.0,For Rent
600 m2 3 Bedrooms Townhouse for Rent in Muscat Ghubrah,"Muscat, Ghubrah",3,370000.0,600.0,For Rent
100 m2 4 Bedrooms Apartments for Rent in Muscat Ghubrah,"Muscat, Ghubrah",4,450.0,100.0,For Rent
5 bedroom Villa for rent salalah,"Dhofar, Sadah",5,125.0,300.0,For Rent
Unfurnished Monthly in Muscat Al Maabilah,"Muscat, Al Maabilah",2,95.0,100.0,For Rent
4000 m2 1 Bedroom Apartments for Rent in Muscat Qurm,"Muscat, Qurm",1,340.0,4000.0,For Rent
70 m2 Studio Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,70.0,For Rent
Shops for rent in Amerate Phase 12,"Muscat, Amerat",2,100.0,38.0,For Rent
110 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,55.0,110.0,For Rent
Furnished Monthly in Muscat Halban,"Muscat, Halban",2,45.0,100.0,For Rent
Shops for Rent in Barka,"Al Batinah, Barka",2,120.0,33.0,For Rent
300 m2 3 Bedrooms Townhouse for Rent in Muscat Ghubrah,"Muscat, Ghubrah",3,500.0,300.0,For Rent
6 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,6.0,For Rent
75 m2 1 Bedroom Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",1,190.0,75.0,For Rent
Farm Land for Rent in Muscat Quriyat,"Muscat, Quriyat",2,170000.0,100.0,For Rent
111 m2 3 Bedrooms Townhouse for Rent in Al Sharqiya Masira,"Al Sharqiya, Masira",3,35.0,111.0,For Rent
3 Bedrooms Chalet for Rent in Dhofar Salala,"Dhofar, Salala",3,100.0,600.0,For Rent
10 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,10.0,For Rent
1 m2 Studio Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,14.0,1.0,For Rent
200 m2 5 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",5,120.0,200.0,For Rent
للايجار محل و معرض في سوق الخوض,"Muscat, Al Khoud",2,3500.0,770.0,For Rent
منزل ( طابق ارضي ) للإيجار اليومي صلالة _ طاقة قريب على الخدمات ويوجد به حوش خارجي .,"Dhofar, Taqah",2,65.0,600.0,For Rent
222 m2 4 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",4,5.0,222.0,For Rent
350 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,29.0,350.0,For Rent
650 m2 3 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",3,85.0,650.0,For Rent
Furniched flat for rent weakly / monthly / yearly,"Al Batinah, Sohar",2,260.0,150.0,For Rent
Studio Chalet for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,1.0,For Rent
141 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,120.0,141.0,For Rent
350 m2 4 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",4,35.0,350.0,For Rent
245 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,55.0,245.0,For Rent
300 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,65.0,300.0,For Rent
600 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,200.0,600.0,For Rent
200 m2 2 Bedrooms Apartments for Rent in Al Batinah Sohar,"Al Batinah, Sohar",2,110.0,200.0,For Rent
97 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,20000.0,97.0,For Rent
Beautiful 4+1 BR Villa Available for Rent in Azaiba,"Muscat, Azaiba",5,630.0,320.0,For Rent
مستودع او مصنع,"Al Batinah, Sohar",2,4000.0,4000.0,For Rent
Furnished Monthly in Muscat Al Mawaleh,"Muscat, Al Mawaleh",2,50.0,100.0,For Rent
360 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,95.0,360.0,For Rent
3 Bedrooms Chalet for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",3,95.0,300.0,For Rent
Flats for rent in hamasa beside Toyota- شقة للايجار في حماسه بجانب وكالة تويوتا,"Buraimi, Al Buraimi",2,65.0,90.0,For Rent
2 Bedrooms Chalet for Rent in Al Batinah Barka,"Al Batinah, Barka",2,40.0,900.0,For Rent
180 m2 More than 6 bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,35.0,180.0,For Rent
36 m2 4 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",4,100.0,36.0,For Rent
270 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,35.0,270.0,For Rent
1 m2 Studio Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,20.0,1.0,For Rent
للايجار  محل في موقع ممتاز بالمعبيله السابعه مقابل نيستوا الجديد  مباشرة و خلف محل موني باك,"Muscat, Al Maabilah",2,120.0,30.0,For Rent
سكن طالبات وموظفات للإستثمار,"Al Dakhiliya, Nizwa",2,4300.0,1000.0,For Rent
120 m2 4 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",4,180.0,120.0,For Rent
85 m2 1 Bedroom Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",1,140150160.0,85.0,For Rent
50 m2 Studio Apartments for Rent in Al Batinah Al Khaboura,"Al Batinah, Al Khaboura",2,50.0,50.0,For Rent
25 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,35.0,25.0,For Rent
288 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,25.0,288.0,For Rent
52885 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,70.0,52885.0,For Rent
3 Bedrooms Chalet for Rent in Al Dakhiliya Nizwa,"Al Dakhiliya, Nizwa",3,130.0,360.0,For Rent
300 m2 5 Bedrooms Villa for Rent in Muscat Amerat,"Muscat, Amerat",5,280.0,300.0,For Rent
6 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,65.0,6.0,For Rent
2 Bedrooms Chalet for Rent in Al Batinah Barka,"Al Batinah, Barka",2,50.0,2000.0,For Rent
محل تجاري للايجار في المعبيلة مقابل مانجو طلعت - Shop For Rent In Mabilla,"Muscat, Al Maabilah",2,150.0,35.0,For Rent
400 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,13.0,400.0,For Rent
400 m2 1 Bedroom Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",1,10.0,400.0,For Rent
298 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,25.0,298.0,For Rent
96 m2 3 Bedrooms Apartments for Rent in Al Dakhiliya Nizwa,"Al Dakhiliya, Nizwa",3,22.0,96.0,For Rent
340 m2 5 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",5,90.0,340.0,For Rent
3 Bedrooms Chalet for Rent in Al Batinah Barka,"Al Batinah, Barka",3,60.0,1300.0,For Rent
260 m2 4 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",4,1.0,260.0,For Rent
97 m2 2 Bedrooms Apartments for Rent in Muscat Al Mawaleh,"Muscat, Al Mawaleh",2,300.0,97.0,For Rent
Industrial Land Atkia Amerat  ارض صناعية العاتكية العامرات,"Muscat, Amerat",2,1200.0,100.0,For Rent
20 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,15.0,20.0,For Rent
مخزن للإيجار في الرميس قرب المعبيبة/ wearhouse for rent Ma'abela,"Muscat, Al Maabilah",2,450.0,800.0,For Rent
200 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,60.0,200.0,For Rent
"For Rent - 2-bedroom duplex home behind Indian School, Al Mabelah.","Muscat, Al Maabilah",2,190.0,150.0,For Rent
99999 m2 3 Bedrooms Apartments for Rent in Muscat Seeb,"Muscat, Seeb",3,200.0,99999.0,For Rent
350 m2 More than 6 bedrooms Villa for Rent in Muscat Madinat As Sultan Qaboos,"Muscat, Madinat As Sultan Qaboos",2,630.0,350.0,For Rent
مكتب في شارع المها للإيجار /Office for rent in a special area,"Muscat, Bosher",2,600.0,142.0,For Rent
400 m2 3 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",3,70.0,400.0,For Rent
1 Bedroom Chalet for Rent in Al Dakhiliya Nizwa,"Al Dakhiliya, Nizwa",1,30.0,330.0,For Rent
Economy Room With Twin Beds For Rent,"Muscat, Al Khoud",1,13.0,30.0,For Rent
A10 Flat for rent,"Muscat, Ghubrah",1,200.0,30.0,For Rent
مجمع شاليهات هلز خريف صلاله,"Muscat, Al Khuwair",4,25.0,100.0,For Rent
Residential Land for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,100.0,For Rent
250 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,50.0,250.0,For Rent
1111 m2 Studio Apartments for Rent in Muscat Al Khuwair,"Muscat, Al Khuwair",2,11.0,1111.0,For Rent
محل بمدينة سندان الصناعيه ف المنطقه الحيويه قسم السيارات,"Muscat, Al Maabilah",2,160.0,72.0,For Rent
600 m2 More than 6 bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",2,100000.0,600.0,For Rent
Studio Chalet for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,25.0,21.0,For Rent
100 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,220.0,100.0,For Rent
Studio Apartments for Rent in Muscat Ghubrah,"Muscat, Ghubrah",2,160.0,100.0,For Rent
محل مستحضرات التجميل للبيع أو الإخلاء,"Muscat, Al Maabilah",2,3000.0,30.0,For Rent
200 m2 1 Bedroom Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",1,14.0,200.0,For Rent
For Rent: A Premium Villa in a Gated Community in Madinat Sultan Qaboos,"Muscat, Madinat As Sultan Qaboos",2,725.0,420.0,For Rent
BRAND-NEW 3 BR VILLAS AVAILABLE FOR RENT,"Muscat, Bosher",3,700.0,300.0,For Rent
Luxurious Furnished 4+1 BR Villa Available for Rent in Mabela nearby German University,"Muscat, Al Maabilah",2,600.0,350.0,For Rent
200 m2 4 Bedrooms Villa for Rent in Al Batinah Sohar,"Al Batinah, Sohar",4,250.0,200.0,For Rent
Sharing room available for Indian Bachelor - غرفة فقط للملاباري,"Muscat, Al Khoud",2,30.0,100.0,For Rent
"Executive class room for rent max 2 person attached washroom , sharing kitchen","Muscat, Seeb",2,90.0,100.0,For Rent
283 m2 5 Bedrooms Villa for Rent in Muscat Al Khoud,"Muscat, Al Khoud",5,800.0,283.0,For Rent
Furnished Daily in Al Dhahirah Ibri,"Al Dhahirah, Ibri",2,8.0,100.0,For Rent
Furnished Daily in Muscat Bosher,"Muscat, Bosher",2,8.0,100.0,For Rent
صالون حلاقة مميز للبيع – فرصة استثمارية جاهزة في قلب صحار!,"Al Batinah, Sohar",2,1200.0,37.0,For Rent
250 m2 5 Bedrooms Villa for Rent in Muscat Amerat,"Muscat, Amerat",5,390.0,250.0,For Rent
5 ft² 2 Bedrooms Apartments for Rent in Muscat Al Khoud,"Muscat, Al Khoud",2,180.0,100.0,For Rent
200 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,80.0,200.0,For Rent
150 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,260.0,150.0,For Rent
96 m2 2 Bedrooms Apartments for Rent in Muscat Al Maabilah,"Muscat, Al Maabilah",2,25.0,96.0,For Rent
65 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,30.0,65.0,For Rent
معرض للايجار السنوي في قلب سوق الخوير جنب رواسكو Annual rental showroom in the heart of Al Khuwair M,"Muscat, Al Khuwair",2,320.0,104.0,For Rent
130 m2 2 Bedrooms Apartments for Rent in Muscat Bosher,"Muscat, Bosher",2,210.0,130.0,For Rent
4 Bedrooms Chalet for Rent in Dhofar Salala,"Dhofar, Salala",4,120.0,250.0,For Rent
محلات وشقق للإيجار في الحويل الجديده قرب البريد shops and apartment for rent,"Al Batinah, Saham",2,100.0,32.0,For Rent
320 m2 More than 6 bedrooms Villa for Rent in Muscat Ansab,"Muscat, Ansab",2,600.0,320.0,For Rent
105 m2 3 Bedrooms Apartments for Rent in Muscat Azaiba,"Muscat, Azaiba",3,280.0,105.0,For Rent
Commercial Office for Rent in MQ REF 86LC,"Muscat, Madinat As Sultan Qaboos",2,750.0,139.0,For Rent
For rent an apartment in AL GHUBRAH consisting of two rooms  for families,"Muscat, Ghubrah",2,250.0,90.0,For Rent
"A spacious furnished apartment in Qurum, Saih Al Maleh area. Consists of one bedroom and a living ro","Muscat, Qurm",1,320.0,90.0,For Rent
200 m2 1 Bedroom Townhouse for Rent in Al Dakhiliya Bidbid,"Al Dakhiliya, Bidbid",1,120.0,200.0,For Rent
محل للايجار في الغبرة خلف جامعة مسقط - مساحة 25 متر,"Muscat, Ghubrah",2,150.0,25.0,For Rent
800 m2 5 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",5,60.0,800.0,For Rent
400 m2 2 Bedrooms Villa for Rent in Muscat Al-Sifah,"Muscat, Al-Sifah",2,30.0,400.0,For Rent
790 m2 More than 6 bedrooms Villa for Rent in Muscat Al-Hail,"Muscat, Al-Hail",2,1200.0,790.0,For Rent
300 m2 5 Bedrooms Villa for Rent in Muscat Ansab,"Muscat, Ansab",5,450.0,300.0,For Rent
معرض للايجار في المعبيلة الجنوبية شارع الخير,"Muscat, Al Maabilah",2,1200.0,1217.0,For Rent
135 m2 2 Bedrooms Apartments for Rent in Muscat Muscat Hills,"Muscat, Muscat Hills",2,550.0,135.0,For Rent
80 m2 2 Bedrooms Apartments for Rent in Al Dhahirah Ibri,"Al Dhahirah, Ibri",2,80.0,80.0,For Rent
90 m2 2 Bedrooms Apartments for Rent in Dhofar Taqah,"Dhofar, Taqah",2,35.0,90.0,For Rent
98 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,30.0,98.0,For Rent
Room for rent,"Muscat, Hamriya",2,70.0,100.0,For Rent
Studio Chalet for Rent in Al Batinah Liwa,"Al Batinah, Liwa",2,20.0,250.0,For Rent
"مساحة تصلح ل محل أو مكتب أو كافيه للإيجار موقع حيوي Space for Shop, Cafe or Office in Prime location","Muscat, Muscat Hills",2,370.0,49.0,For Rent
300 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,110.0,300.0,For Rent
1 Bedroom Chalet for Rent in Muscat Bosher,"Muscat, Bosher",1,20.0,2.0,For Rent
150 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,1.0,150.0,For Rent
1110 m2 3 Bedrooms Apartments for Rent in Al Sharqiya Sur,"Al Sharqiya, Sur",3,110.0,1110.0,For Rent
20 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,25.0,20.0,For Rent
"Warehousing, storage, transportation and distribution","Al Batinah, Al Rumais",2,3.0,100.0,For Rent
Room apartment,"Muscat, Al Khuwair",2,150.0,250.0,For Rent
700 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,60.0,700.0,For Rent
ستور للإيجار,"Al Dhahirah, Ibri",2,20.0,1.0,For Rent
50 m2 1 Bedroom Apartments for Rent in Dhofar Salala,"Dhofar, Salala",1,6.0,50.0,For Rent
100 m2 2 Bedrooms Apartments for Rent in Dhofar Other,"Dhofar, Other",2,45.0,100.0,For Rent
room for rent in wattyah ( الغرفه لغير العرب ),"Muscat, Al-Wuttayah",2,80.0,100.0,For Rent
250 m2 4 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",4,60.0,250.0,For Rent
220 m2 2 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",2,1.0,220.0,For Rent
10 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,40.0,10.0,For Rent
600 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,25.0,600.0,For Rent
300 m2 3 Bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",3,35.0,300.0,For Rent
3 Bedrooms Chalet for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",3,70.0,204.0,For Rent
apartment for rent,"Muscat, Al Mawaleh",2,130.0,85.0,For Rent
1500 m2 3 Bedrooms Apartments for Rent in Dhofar Salala,"Dhofar, Salala",3,30.0,1500.0,For Rent
115 m2 2 Bedrooms Townhouse for Rent in Al Sharqiya Ja'alan Bani Bu Ali,"Al Sharqiya, Ja'alan Bani Bu Ali",2,20.0,115.0,For Rent
800 m2 More than 6 bedrooms Townhouse for Rent in Al Sharqiya Sinaw,"Al Sharqiya, Sinaw",2,1500.0,800.0,For Rent
450 m2 More than 6 bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",2,140.0,450.0,For Rent
Fully furnished apartment for rent in Azaiba,"Muscat, Azaiba",1,450.0,1111.0,For Rent
300 m2 2 Bedrooms Apartments for Rent in Al Batinah Saham,"Al Batinah, Saham",2,12.0,300.0,For Rent
600 m2 More than 6 bedrooms Townhouse for Rent in Dhofar Salala,"Dhofar, Salala",2,80.0,600.0,For Rent
حضانه للبيع مع السجل وعمره 10 سنوات,"Al Dakhiliya, Sumail",2,6000.0,300.0,For Rent
Spacious Commercial 3 Room Flat in Al Ghubrah,"Muscat, Ghubrah",2,300.0,70.0,For Rent
2 BHK apartment in Falaj شقه غرفتين وصاله في فلج القبائل,"Al Batinah, Sohar",3,100.0,1.0,For Rent
1 Bedroom Chalet for Rent in Muscat Seeb,"Muscat, Seeb",1,30.0,150.0,For Rent
400 m2 4 Bedrooms Villa for Rent in Dhofar Salala,"Dhofar, Salala",4,130.0,400.0,For Rent
270 m2 More than 6 bedrooms Villa for Rent in Muscat Amerat,"Muscat, Amerat",2,300.0,270.0,For Rent
